1603.83138,0,0,38,40,10875,9733,3348,47928,12213,10449,11549,24328,17:24.8,201712,43349644,-79871864,787,661,327,1.6
1604.924516,0,197,38,40,10875,9733,3348,47928,12213,10449,11549,24328,17:25.9,201713,43349716,-79871792,787,661,298,1.46
1606.004314,51,0,40,34,27433,15063,80866,1911947,48388,32568,42284,117252,17:27.0,201714,43349788,-79871720,787,661,267,1.3
1607.127715,0,0,57,27,62989,17338,30506,46170,26068,24859,32100,22095,17:28.1,201715,43349876,-79871608,787,661,303,1.48
1608.23676,25,0,57,27,2585,529,12168,1734335,10531,9079,9277,20182,17:29.2,201715,43349876,-79871608,787,661,265,1.3
1609.347886,0,0,51,41,1986,1990,16309,184550,4969,7082,6126,9374,17:30.3,201718,43350156,-79871264,787,661,277,1.35
1610.433121,0,0,51,41,1986,1990,16309,184550,4969,7082,6126,9374,17:31.4,201719,43350268,-79871136,787,661,287,1.4
1611.52406,0,0,51,41,1986,1990,16309,184550,4969,7082,6126,9374,17:32.5,201720,43350376,-79870992,787,661,255,1.25
1612.654006,0,0,44,43,577,252,490,927089,793,5709,2012,21948,17:33.6,201721,43350488,-79870848,787,661,309,1.51
1613.776695,0,0,43,57,5981,6036,82715,928935,24858,51728,26764,358728,17:34.8,201722,43350608,-79870720,787,661,253,1.24
1614.879762,0,56,43,57,5981,6036,82715,928935,24858,51728,26764,358728,17:35.9,201723,43350732,-79870576,787,661,269,1.31
1615.979999,0,0,21,48,6911,7376,51722,1512605,15646,53010,49405,298666,17:37.0,201724,43350852,-79870432,787,661,301,1.47
1617.095548,0,0,29,48,5854,2802,61296,66504,19233,25488,11834,88090,17:38.1,201725,43350988,-79870264,787,661,266,1.3
1618.216972,0,0,37,51,10274,4712,35477,204233,22709,61296,16250,135554,17:39.2,201726,43351108,-79870104,787,661,306,1.5
1619.322553,0,0,48,64,7287,3378,48304,31304,24080,64395,21850,65519,17:40.3,201728,43351360,-79869768,788,661,278,1.36
1620.481892,0,0,48,69,2996,2677,5112,243313,4009,3360,15006,13961,17:41.5,201729,43351492,-79869600,788,661,280,1.37
1621.605333,0,0,56,56,456,334,939,41670,1403,4710,1875,15394,17:42.6,201730,43351620,-79869424,788,661,308,1.51
1622.68858,0,0,56,60,10687,7826,15867,195791,44111,57781,23060,142414,17:43.7,201731,43351756,-79869248,788,661,252,1.23
1623.780757,0,0,56,60,10687,7826,15867,195791,44111,57781,23060,142414,17:44.8,201732,43351896,-79869072,788,661,310,1.52
1624.846256,0,0,56,60,10687,7826,15867,195791,44111,57781,23060,142414,17:45.8,201733,43352036,-79868904,788,661,313,1.53
1625.93385,0,49,56,60,10687,7826,15867,195791,44111,57781,23060,142414,17:46.9,201734,43352180,-79868736,788,661,276,1.35
1627.031446,0,0,47,30,5213,2549,5328,295062,6259,1086,9791,84847,17:48.0,201735,43352328,-79868552,788,661,263,1.29
1628.142398,0,0,41,35,2821,689,22815,125917,5698,24993,9039,31174,17:49.1,201736,43352480,-79868400,788,661,290,1.42
1629.267877,0,0,43,43,6053,9097,59515,233324,15092,46791,24687,96104,17:50.3,201736,43352480,-79868400,788,661,274,1.34
1630.375241,0,0,34,43,5738,9278,33228,78234,28241,94680,42427,257106,17:51.4,201739,43352920,-79867880,788,661,322,1.57
1631.481439,0,0,50,60,5441,1896,30812,1121435,35074,18674,50310,53904,17:52.5,201740,43353076,-79867696,788,661,294,1.44
1632.587483,0,0,60,57,9839,3344,3576,383698,18939,57317,17495,34243,17:53.6,201741,43353228,-79867528,788,661,270,1.32
1633.700941,0,45,60,57,9839,3344,3576,383698,18939,57317,17495,34243,17:54.7,201742,43353380,-79867352,788,661,245,1.2
1634.769957,0,0,20,61,4516,8521,22225,135823,13437,97349,73244,180261,17:55.8,201743,43353532,-79867176,788,661,250,1.22
1635.875923,0,0,24,47,6627,5494,25793,104829,15068,27189,21978,218681,17:56.9,201744,43353680,-79867016,788,661,291,1.42
1636.985133,0,0,17,57,5871,3473,86087,241815,13913,16444,35511,150973,17:58.0,201745,43353840,-79866840,788,661,259,1.27
1638.097214,0,0,26,56,1614,2474,3059,240437,3456,22080,6861,5764,17:59.1,201746,43353988,-79866672,788,661,269,1.31
1639.21812,0,0,37,37,1442,950,4613,149357,11635,2209,9412,99109,18:00.2,201746,43353988,-79866672,788,661,272,1.33
1640.314195,0,40,37,37,1442,950,4613,149357,11635,2209,9412,99109,18:01.3,201749,43354468,-79866128,788,661,283,1.38
1641.393766,0,46,37,37,1442,950,4613,149357,11635,2209,9412,99109,18:02.4,201750,43354620,-79865944,788,661,298,1.46
1642.494942,0,0,37,37,1442,950,4613,149357,11635,2209,9412,99109,18:03.5,201751,43354784,-79865768,788,661,258,1.26
1643.581991,0,0,37,37,1442,950,4613,149357,11635,2209,9412,99109,18:04.6,201752,43354948,-79865584,788,661,272,1.33
1644.705155,0,0,40,41,390,314,2712,169966,1895,3512,2226,16892,18:05.7,201753,43355116,-79865408,788,661,262,1.28
1645.830294,0,0,48,44,13742,4679,20981,57178,15362,43670,13365,60896,18:06.8,201754,43355280,-79865224,788,661,299,1.46
1646.939629,0,0,30,40,1754,786,9514,106042,2973,2095,2383,40102,18:07.9,201755,43355436,-79865040,788,661,294,1.44
1648.032358,0,0,37,37,3152,1315,23338,242696,13749,1909,10752,91864,18:09.0,201756,43355608,-79864856,788,661,257,1.26
1649.153583,0,0,27,41,6064,3656,18338,225000,12465,122558,24460,71566,18:10.1,201757,43355764,-79864664,788,661,294,1.44
1650.242433,0,0,30,47,8749,2726,30122,311220,8550,17645,10837,124318,18:11.2,201759,43356096,-79864288,788,661,273,1.33
1651.372343,0,0,43,60,5296,9455,39624,538771,16293,23227,19345,28718,18:12.4,201800,43356268,-79864104,788,661,254,1.24
1652.513848,0,0,24,35,11943,4206,49100,58290,11850,29144,39051,126278,18:13.5,201801,43356432,-79863912,788,661,275,1.34
1653.615913,0,0,29,40,6355,3909,13455,36229,17472,48132,9171,99423,18:14.6,201802,43356600,-79863728,788,661,262,1.28
1654.699975,0,0,34,48,8292,3762,14135,257363,9916,36987,12975,48781,18:15.7,201803,43356756,-79863544,788,661,277,1.35
1655.779681,0,0,47,60,8592,3305,27432,96034,13212,20797,25063,38746,18:16.8,201804,43356924,-79863360,788,661,283,1.38
1656.908091,0,0,51,64,4368,4255,29516,1825731,14093,66009,54434,48315,18:17.9,201805,43357088,-79863168,788,661,264,1.29
1658.01734,0,0,51,64,4368,4255,29516,1825731,14093,66009,54434,48315,18:19.0,201806,43357264,-79862984,788,661,285,1.39
1659.088681,0,0,51,64,4368,4255,29516,1825731,14093,66009,54434,48315,18:20.1,201807,43357420,-79862792,788,661,268,1.31
1660.197491,0,61,51,64,4368,4255,29516,1825731,14093,66009,54434,48315,18:21.2,201807,43357420,-79862792,788,661,261,1.28
1661.29668,0,0,43,64,2757,1275,8646,198368,5476,842,3852,26969,18:22.3,201810,43357932,-79862224,788,661,321,1.57
1662.430153,0,0,38,61,8256,5156,62997,278778,17309,19980,20856,144097,18:23.4,201811,43358104,-79862056,788,661,271,1.32
1663.537583,0,0,43,57,9393,3876,27411,67362,16182,26154,22550,65127,18:24.5,201812,43358268,-79861864,788,661,308,1.51
1664.624896,0,47,43,57,9393,3876,27411,67362,16182,26154,22550,65127,18:25.6,201813,43358440,-79861680,788,661,307,1.5
1665.736855,0,69,43,57,9393,3876,27411,67362,16182,26154,22550,65127,18:26.7,201814,43358600,-79861488,788,661,267,1.3
1666.852049,0,46,43,57,9393,3876,27411,67362,16182,26154,22550,65127,18:27.8,201815,43358764,-79861320,788,661,291,1.42
1667.944022,0,44,43,57,9393,3876,27411,67362,16182,26154,22550,65127,18:28.9,201816,43358928,-79861136,788,661,272,1.33
1669.026757,0,0,44,63,9041,2490,11628,97207,29021,31986,29579,97971,18:30.0,201817,43359080,-79860968,788,661,284,1.39
1670.186329,0,0,38,78,5486,1533,40730,62432,12122,108209,14416,34594,18:31.2,201817,43359080,-79860968,788,661,310,1.52
1671.270355,0,0,47,53,4831,4671,12721,136781,28775,66817,48867,244709,18:32.3,201820,43359556,-79860448,788,661,248,1.21
1672.406168,0,0,50,40,4523,575,4073,146144,4990,5304,3419,28743,18:33.4,201821,43359708,-79860272,788,661,294,1.44
1673.491389,0,44,50,40,4523,575,4073,146144,4990,5304,3419,28743,18:34.5,201822,43359856,-79860096,788,661,273,1.33
1674.573648,0,59,50,40,4523,575,4073,146144,4990,5304,3419,28743,18:35.6,201823,43360008,-79859944,788,661,275,1.34
1675.687893,0,0,51,41,544,695,2513,112994,1945,2580,1752,12970,18:36.7,201824,43360156,-79859768,788,661,289,1.41
1676.826112,0,0,37,21,4948,8491,17459,581205,9017,6111,8396,92003,18:37.8,201825,43360316,-79859600,788,661,272,1.33
1677.927924,0,35,37,21,4948,8491,17459,581205,9017,6111,8396,92003,18:38.9,201826,43360468,-79859440,788,661,298,1.46
1679.010282,0,0,37,21,4948,8491,17459,581205,9017,6111,8396,92003,18:40.0,201827,43360632,-79859264,788,661,287,1.4
1680.101748,0,0,37,21,4948,8491,17459,581205,9017,6111,8396,92003,18:41.1,201827,43360632,-79859264,788,661,288,1.41
1681.214239,0,0,81,38,22028,7050,64500,2214873,59331,14317,42365,242109,18:42.2,201830,43361076,-79858736,788,661,315,1.54
1682.331037,0,43,81,38,22028,7050,64500,2214873,59331,14317,42365,242109,18:43.3,201831,43361240,-79858552,788,661,281,1.37
1683.444138,0,0,77,40,12807,8671,38219,113245,9083,4939,11103,143314,18:44.4,201832,43361392,-79858384,788,661,290,1.42
1684.551786,0,72,77,40,12807,8671,38219,113245,9083,4939,11103,143314,18:45.5,201833,43361548,-79858208,788,661,271,1.32
1685.676778,0,0,43,29,8650,4495,23120,495934,8485,37630,19924,65694,18:46.7,201834,43361700,-79858024,788,661,272,1.33
1686.810426,0,0,56,74,552,229,1787,259385,740,6324,1967,8752,18:47.8,201835,43361864,-79857856,788,661,259,1.27
1687.902268,0,255,56,74,552,229,1787,259385,740,6324,1967,8752,18:48.9,201836,43362020,-79857664,788,661,250,1.22
1689.016104,51,0,56,74,66323,28110,158837,728489,313690,143314,89871,169213,18:50.0,201837,43362176,-79857472,788,661,281,1.37
1690.118222,0,0,48,64,481,396,2060,322532,1437,2650,1029,8243,18:51.1,201838,43362328,-79857296,788,661,270,1.32
1691.272229,0,0,34,60,4793,2848,44411,276237,16197,100098,73817,168185,18:52.3,201838,43362328,-79857296,788,661,285,1.39
1692.385603,0,0,30,74,7986,4208,44703,382191,23248,33114,21330,87300,18:53.4,201841,43362808,-79856728,788,661,294,1.44
1693.475251,0,0,30,74,7986,4208,44703,382191,23248,33114,21330,87300,18:54.5,201842,43362972,-79856560,788,661,279,1.36
1694.563047,0,0,30,74,7986,4208,44703,382191,23248,33114,21330,87300,18:55.6,201843,43363136,-79856368,788,661,296,1.45
1695.657457,0,47,30,74,7986,4208,44703,382191,23248,33114,21330,87300,18:56.6,201844,43363288,-79856184,788,661,283,1.38
1696.757241,0,0,41,67,420,347,1536,103847,1608,3108,814,9560,18:57.7,201845,43363452,-79855992,788,661,291,1.42
1697.840012,0,0,41,57,2330,1837,3677,134208,4073,9911,5633,60262,18:58.8,201846,43363612,-79855816,788,661,288,1.41
1698.954601,0,0,48,40,8642,7115,40657,530138,14603,2830,50397,109695,18:59.9,201847,43363776,-79855624,788,661,276,1.35
1700.076918,0,0,51,35,2899,1977,3182,119277,7139,9471,7518,23340,19:01.1,201848,43363940,-79855456,788,661,307,1.5
1701.184558,0,0,53,38,2652,482,11516,51002,7088,13726,7978,24844,19:02.2,201848,43363940,-79855456,788,661,315,1.54
1702.300712,0,44,53,38,2652,482,11516,51002,7088,13726,7978,24844,19:03.3,201851,43364428,-79854888,788,661,303,1.48
1703.383598,0,0,61,48,1167,1328,10494,146495,6254,11681,4132,28337,19:04.4,201852,43364600,-79854720,788,661,314,1.53
1704.488005,0,0,57,40,16221,4594,10165,413900,20544,25073,35435,302367,19:05.5,201853,43364752,-79854528,788,661,307,1.5
1705.590662,0,42,57,40,16221,4594,10165,413900,20544,25073,35435,302367,19:06.6,201854,43364924,-79854344,788,661,299,1.46
1706.701254,0,0,41,29,1191,1829,5074,99666,3911,11741,19203,39251,19:07.7,201855,43365088,-79854160,788,661,269,1.31
1707.815376,0,0,48,29,13173,11653,11268,1403928,23148,18194,78177,182117,19:08.8,201856,43365248,-79853976,788,661,274,1.34
1708.904729,0,0,60,27,1636,2740,11316,141356,12247,9884,4681,43525,19:09.9,201857,43365412,-79853784,788,661,270,1.32
1709.976074,0,59,60,27,1636,2740,11316,141356,12247,9884,4681,43525,19:11.0,201858,43365576,-79853600,788,661,271,1.32
1711.118245,0,0,61,16,3833,1577,1356,729709,7169,3187,2721,32269,19:12.1,201859,43365744,-79853408,788,661,299,1.46
1712.234119,0,0,74,13,6582,3032,48546,954313,57598,11188,54350,201811,19:13.2,201901,43366080,-79853048,788,661,298,1.46
1713.334431,0,0,74,13,6582,3032,48546,954313,57598,11188,54350,201811,19:14.3,201902,43366244,-79852864,788,661,308,1.51
1714.406448,0,0,74,13,6582,3032,48546,954313,57598,11188,54350,201811,19:15.4,201903,43366412,-79852664,788,661,245,1.2
1715.591714,0,0,35,43,1006,1615,8064,421090,7864,2506,8815,139977,19:16.6,201904,43366568,-79852472,788,661,253,1.24
1716.700072,0,0,21,34,8189,5590,40612,506305,14803,43196,11265,375631,19:17.7,201905,43366748,-79852288,788,661,299,1.46
1717.807289,0,0,21,14,6763,11606,52030,1963032,30753,28352,33073,370334,19:18.8,201906,43366908,-79852096,788,661,271,1.32
1718.944205,0,55,21,14,6763,11606,52030,1963032,30753,28352,33073,370334,19:19.9,201907,43367080,-79851920,788,661,301,1.47
1720.060786,0,0,50,44,3264,1790,6638,115248,7280,8768,3485,22986,19:21.0,201908,43367228,-79851728,788,661,290,1.42
1721.135092,0,60,50,44,3264,1790,6638,115248,7280,8768,3485,22986,19:22.1,201909,43367396,-79851544,788,661,270,1.32
1722.250293,0,0,37,40,12182,4774,27444,1523496,17387,36574,54222,427403,19:23.2,201909,43367396,-79851544,788,661,277,1.35
1723.364352,0,0,30,29,1984,658,8090,88121,2545,7701,7379,40113,19:24.4,201912,43367876,-79850984,788,661,270,1.32
1724.457146,0,0,13,29,5161,11745,65030,608898,11943,56198,43969,203865,19:25.4,201913,43368040,-79850800,788,661,278,1.36
1725.543164,0,0,10,48,1610,375,3236,212593,4421,57317,7289,25516,19:26.6,201914,43368208,-79850624,788,661,256,1.25
1726.73462,0,50,10,48,1610,375,3236,212593,4421,57317,7289,25516,19:27.7,201915,43368368,-79850440,788,661,276,1.35
1727.854445,0,0,14,61,31285,19625,84840,1168981,34877,152546,56510,369180,19:28.8,201916,43368524,-79850256,788,661,271,1.32
1728.935377,0,0,14,61,31285,19625,84840,1168981,34877,152546,56510,369180,19:29.9,201917,43368676,-79850072,788,661,262,1.28
1730.021889,0,0,14,61,31285,19625,84840,1168981,34877,152546,56510,369180,19:31.0,201918,43368840,-79849896,788,661,295,1.44
1731.1771,0,0,29,40,11882,14248,59997,755430,13604,49654,122129,92899,19:32.2,201919,43368996,-79849728,788,661,274,1.34
1732.290011,0,0,35,50,8146,8051,115857,745929,22455,39523,19204,70644,19:33.3,201919,43368996,-79849728,788,661,309,1.51
1733.392047,0,74,35,50,8146,8051,115857,745929,22455,39523,19204,70644,19:34.4,201922,43369448,-79849200,788,661,244,1.19
1734.490689,0,0,29,54,1802,4026,26491,349501,5151,4647,13534,136221,19:35.5,201923,43369596,-79849008,788,661,271,1.32
1735.61285,0,0,17,56,33318,13285,42347,298611,12498,164825,27035,224395,19:36.6,201924,43369760,-79848840,788,661,274,1.34
1736.684905,0,45,17,56,33318,13285,42347,298611,12498,164825,27035,224395,19:37.7,201925,43369916,-79848664,788,661,290,1.42
1737.803492,0,0,35,54,6846,9863,25388,109301,18842,12355,6832,25078,19:38.8,201926,43370068,-79848488,788,661,300,1.47
1738.940538,0,35,35,54,6846,9863,25388,109301,18842,12355,6832,25078,19:39.9,201927,43370216,-79848312,788,661,259,1.27
1740.024859,0,0,47,35,1939,1152,2186,24116,3523,691,5651,29616,19:41.0,201928,43370368,-79848144,788,661,278,1.36
1741.13619,0,0,54,48,5900,7162,25982,589493,15128,58633,6940,72482,19:42.1,201929,43370524,-79847976,788,661,263,1.29
1742.251967,0,0,40,47,4860,2117,34504,567502,12186,67665,17008,115120,19:43.2,201930,43370676,-79847808,788,661,275,1.34
1743.350615,0,0,40,47,4860,2117,34504,567502,12186,67665,17008,115120,19:44.3,201930,43370996,-79847456,788,661,287,1.4
1744.420699,0,0,40,47,4860,2117,34504,567502,12186,67665,17008,115120,19:45.4,201933,43371152,-79847272,788,661,301,1.47
1745.519055,0,70,40,47,4860,2117,34504,567502,12186,67665,17008,115120,19:46.5,201934,43371304,-79847096,788,661,269,1.31
1746.626623,0,0,34,54,4714,2918,28029,391362,11562,38185,43957,139053,19:47.6,201935,43371468,-79846928,788,661,280,1.37
1747.727479,0,0,24,54,2211,1063,41546,328377,4519,6670,9681,85250,19:48.7,201936,43371624,-79846752,788,661,260,1.27
1748.82356,0,93,24,54,2211,1063,41546,328377,4519,6670,9681,85250,19:49.8,201937,43371776,-79846584,788,661,245,1.2
1749.930549,0,0,17,48,4394,1489,23177,1481168,4415,20582,19557,97973,19:50.9,201938,43371932,-79846400,788,661,251,1.23
1751.04168,0,0,16,47,2785,3908,35116,176688,15345,21131,20568,123764,19:52.0,201939,43372092,-79846224,788,661,263,1.29
1752.170386,0,0,41,43,4512,3002,7508,35587,14069,42404,14067,71678,19:53.1,201940,43372240,-79846056,788,661,247,1.21
1753.270767,0,0,44,61,6159,1402,24643,76235,17970,83364,48139,28433,19:54.3,201940,43372240,-79846056,788,661,262,1.28
1754.360621,0,67,44,61,6159,1402,24643,76235,17970,83364,48139,28433,19:55.3,201943,43372704,-79845496,788,661,293,1.43
1755.434842,0,0,41,61,2844,1093,7533,210843,4752,15845,19990,25233,19:56.4,201944,43372852,-79845344,788,661,287,1.4
1756.527789,0,0,50,56,7692,3633,30297,70019,24820,62759,24257,177618,19:57.5,201945,43372996,-79845168,788,661,314,1.53
1757.616628,0,35,50,56,7692,3633,30297,70019,24820,62759,24257,177618,19:58.6,201946,43373148,-79844992,788,661,257,1.26
1758.729533,0,0,38,54,1356,1581,34125,104068,2436,3616,12145,22067,19:59.7,201947,43373292,-79844824,788,661,286,1.4
1759.836862,0,0,34,60,4017,2763,36768,36345,10783,50662,26423,73110,20:00.8,201948,43373436,-79844648,788,661,255,1.25
1760.960024,0,0,37,57,1362,1419,4463,258958,4773,6336,13966,30266,20:01.9,201949,43373584,-79844472,788,661,260,1.27
1762.038621,0,0,37,57,1362,1419,4463,258958,4773,6336,13966,30266,20:03.0,201950,43373728,-79844320,788,661,266,1.3
1763.125058,0,0,37,57,1362,1419,4463,258958,4773,6336,13966,30266,20:04.1,201950,43373728,-79844320,788,661,266,1.3
1764.248571,0,0,48,53,7208,12944,10379,2097249,16916,17575,50089,45220,20:05.2,201953,43374168,-79843800,788,661,281,1.37
1765.367725,0,64,48,53,7208,12944,10379,2097249,16916,17575,50089,45220,20:06.4,201954,43374316,-79843632,788,661,268,1.31
1766.458307,0,0,54,56,1106,1448,15797,149300,4134,23561,5771,18222,20:07.4,201955,43374464,-79843464,788,661,288,1.41
1767.551597,0,0,66,63,1288,771,9121,337216,2636,13577,9822,7123,20:08.5,201956,43374600,-79843296,788,661,280,1.37
1768.651413,0,0,54,63,10833,3532,30161,174332,13560,6305,19058,101920,20:09.7,201957,43374748,-79843136,788,661,278,1.36
1769.769805,0,0,61,54,12240,4659,34275,132781,11314,22145,40110,39909,20:10.8,201958,43374876,-79842992,788,661,281,1.37
1770.883126,0,0,40,53,7311,9793,6616,150703,10840,52135,27337,203601,20:11.9,201959,43375024,-79842848,788,661,269,1.31
1771.984792,0,0,41,47,1569,1365,2465,134016,5238,22713,8382,28177,20:13.0,202000,43375144,-79842688,789,661,279,1.36
1773.134884,0,0,21,44,1382,339,5111,159239,2817,51483,2955,34130,20:14.1,202001,43375280,-79842552,789,661,290,1.42
1774.261776,0,0,50,54,2884,1228,9648,143909,2543,27477,5883,20764,20:15.3,202001,43375280,-79842552,789,661,289,1.41
1775.362337,0,0,47,63,6377,3271,42685,82883,12996,68243,13983,62791,20:16.3,202004,43375632,-79842144,789,661,283,1.38
1776.452192,0,0,50,74,1128,1953,7088,170290,7856,10633,6341,12907,20:17.4,202005,43375748,-79842024,789,661,296,1.45
1777.553437,0,0,56,81,9218,3178,69592,26406,26157,7816,34796,35613,20:18.5,202006,43375856,-79841888,789,661,294,1.44
1779.645566,0,0,56,81,9218,3178,69592,26406,26157,7816,34796,35613,20:20.7,202007,43375960,-79841776,789,661,293,1.43202008
1781.842814,0,0,56,81,9218,3178,69592,26406,26157,7816,34796,35613,20:22.8,202009,43376172,-79841528,789,661,291,1.42
1783.981225,0,0,57,70,5528,4302,86440,1376251,16715,139926,51590,135443,20:25.0,202010,43376284,-79841408,789,661,294,1.44202011
1785.116649,0,0,41,75,3010,734,21757,81176,3429,10041,5872,30098,20:26.1,202011,43376392,-79841280,789,661,280,1.37
1786.213867,0,0,41,66,10371,5106,13277,24247,19464,21975,37491,39070,20:27.2,202014,43376716,-79840904,789,661,290,1.42
1787.329731,0,0,57,64,4688,2092,26355,389605,24442,11486,28014,30949,20:28.3,202015,43376824,-79840784,789,661,295,1.44
1788.432223,0,36,57,64,4688,2092,26355,389605,24442,11486,28014,30949,20:29.4,202016,43376932,-79840656,789,661,292,1.43
1789.517016,0,0,75,53,1471,770,9681,28732,11330,6151,5921,34106,20:30.5,202017,43377040,-79840520,789,661,282,1.38
1790.649458,0,0,37,63,11174,10332,32838,562316,15507,75489,15196,97303,20:31.6,202018,43377164,-79840376,789,661,285,1.39
1791.77559,0,0,34,66,3413,1536,5858,68826,3744,5115,5090,23503,20:32.8,202019,43377276,-79840232,789,661,285,1.39
1792.867888,0,0,51,63,7246,3879,8972,45984,18578,70143,16345,74358,20:33.9,202020,43377400,-79840104,789,661,281,1.37
1793.973222,0,0,54,64,6091,4620,65161,10209,18893,14905,21251,50285,20:35.0,202021,43377528,-79839960,789,661,295,1.44
