9.959136013,0,0,0,0,15884,11677,55572,653035,12943,29170,35145,442928,53:21.0,205308,43529320,-79679784,801,664,286,1.4
11.07933895,0,0,0,0,4926,2063,8815,307953,1810,12707,6936,19080,53:22.1,205309,43529320,-79679784,801,664,285,1.39
12.18700137,0,0,0,0,8497,15649,12575,578678,38792,42222,19215,93344,53:23.2,205310,43529320,-79679784,801,664,289,1.41
13.31300236,0,0,51,37,4562,8685,1389,6915,7645,7074,10373,16868,53:24.3,205311,43529320,-79679784,801,664,309,1.51
14.43284741,0,0,56,60,3042,6008,15359,9071,4627,17447,5722,13773,53:25.5,205312,43529320,-79679784,802,664,346,1.69
15.58983293,0,0,40,64,2019,3298,1082,94191,3531,966,2704,25203,53:26.6,205312,43529320,-79679784,802,664,314,1.53
16.72011269,0,0,53,27,7150,39518,11035,118649,22128,83115,36338,130857,53:27.8,205315,43529320,-79679784,802,664,313,1.53
17.84790172,0,46,53,27,7150,39518,11035,118649,22128,83115,36338,130857,53:28.9,205316,43529320,-79679784,802,664,320,1.56
18.92705589,0,0,67,13,21582,9869,7131,1144717,14777,6969,4041,74357,53:30.0,205317,43529320,-79679784,802,664,317,1.55
20.02687419,0,76,67,13,21582,9869,7131,1144717,14777,6969,4041,74357,53:31.1,205318,43529320,-79679784,802,664,294,1.44
21.14001971,0,33,67,13,21582,9869,7131,1144717,14777,6969,4041,74357,53:32.2,205319,43529320,-79679784,802,664,308,1.51
22.23313381,0,0,63,54,56982,150128,272024,3177340,51760,278301,43147,208725,53:33.3,205320,43529320,-79679784,802,664,295,1.44
23.33710725,0,75,63,54,56982,150128,272024,3177340,51760,278301,43147,208725,53:34.4,205321,43529320,-79679784,802,664,377,1.84
24.46897627,0,46,63,54,56982,150128,272024,3177340,51760,278301,43147,208725,53:35.5,205322,43529320,-79679784,802,664,372,1.82
25.55536191,0,0,53,61,2249,2523,4963,26972,1881,2098,1968,22302,53:36.6,205322,43529320,-79679784,802,664,319,1.56
26.6842148,0,0,48,69,28695,14859,69038,1127519,17498,132901,14497,173857,53:37.7,205325,43529320,-79679792,802,664,285,1.39
27.78810704,0,54,48,69,28695,14859,69038,1127519,17498,132901,14497,173857,53:38.8,205326,43529320,-79679792,802,664,283,1.38
28.89364221,0,0,51,77,11043,32429,11589,897690,20978,15889,31838,52755,53:39.9,205327,43529320,-79679792,802,664,267,1.3
30.00661275,0,80,51,77,11043,32429,11589,897690,20978,15889,31838,52755,53:41.0,205328,43529320,-79679792,802,664,276,1.35
31.10210934,0,49,51,77,11043,32429,11589,897690,20978,15889,31838,52755,53:42.1,205329,43529340,-79679808,802,664,264,1.29
32.20270688,0,0,43,44,32230,68952,31287,441852,18103,83063,104793,648701,53:43.2,205330,43529360,-79679832,802,664,253,1.24
33.31162727,0,54,43,44,32230,68952,31287,441852,18103,83063,104793,648701,53:44.3,205331,43529384,-79679880,802,664,254,1.24
34.39099048,0,0,48,43,10312,3114,3364,91623,9283,16890,10086,57206,53:45.4,205332,43529412,-79679912,802,664,255,1.25
35.51401546,0,0,70,50,3554,3953,9411,35899,13203,20548,12894,75832,53:46.5,205333,43529436,-79679936,802,664,255,1.25
36.60950365,0,91,70,50,3554,3953,9411,35899,13203,20548,12894,75832,53:47.6,205333,43529436,-79679936,802,664,259,1.27
37.71221865,0,0,74,40,841,801,1670,231906,8137,4006,852,45029,53:48.7,205336,43529532,-79680080,802,664,257,1.26
38.80989336,0,0,64,38,4542,2257,9817,12047,8734,35268,9127,34405,53:49.8,205337,43529540,-79680128,802,664,261,1.28
39.93636142,0,0,61,37,3824,5513,16518,8968,6285,2037,19341,53348,53:51.0,205338,43529584,-79680184,802,664,269,1.31
41.04213596,0,0,61,48,1375,1184,1066,238547,3002,4088,3508,13346,53:52.1,205339,43529612,-79680224,802,664,272,1.33
42.1844789,0,70,61,48,1375,1184,1066,238547,3002,4088,3508,13346,53:53.2,205340,43529640,-79680272,802,664,282,1.38
43.30663365,0,0,80,53,2686,2057,4001,9275,11500,6749,5998,10797,53:54.3,205341,43529656,-79680312,802,664,286,1.4
44.41696133,0,0,77,67,3641,2425,12095,8822,7283,7838,5895,5016,53:55.4,205342,43529672,-79680352,802,664,300,1.47
45.51992876,0,0,74,69,3737,2002,11270,58842,2742,1704,4211,13067,53:56.5,205343,43529680,-79680392,802,664,283,1.38
46.62856919,0,0,77,81,2722,4004,13331,35684,4738,17987,9591,28314,53:57.7,205343,43529680,-79680392,802,664,290,1.42
48.74461793,0,0,64,77,5173,2748,12009,51554,7258,5680,4939,17893,53:59.8,205346,43529656,-79680520,802,664,281,1.37205347
49.90260945,0,0,63,54,7285,8444,10240,725793,12963,30230,7072,125546,54:00.9,205348,43529592,-79680608,802,664,318,1.55
51.01622624,0,57,63,54,7285,8444,10240,725793,12963,30230,7072,125546,54:02.0,205349,43529540,-79680664,802,664,303,1.48
52.09131067,0,0,41,41,1028,1177,2988,27589,2612,3731,1869,17109,54:03.1,205350,43529500,-79680712,802,664,272,1.33
53.19595508,0,0,47,38,12656,16337,27775,97138,37686,23939,16053,153807,54:04.2,205351,43529440,-79680752,802,664,323,1.58
54.32952862,0,0,80,41,23834,6959,32297,508884,32568,8662,7804,99838,54:05.4,205352,43529384,-79680784,802,664,330,1.61
55.44153282,0,0,81,48,2843,2231,12502,113978,8255,15656,3381,37990,54:06.5,205353,43529332,-79680784,802,664,293,1.43
56.52716116,0,0,56,57,1727,1267,42023,295048,13366,42354,33990,69575,54:07.6,205354,43529272,-79680752,802,664,288,1.41
